age,female,total_trips,d1_drive,d1_pt,d1_cycle,d1_walk,d2_drive,d2_pt,d2_cycle,d2_walk,d3_drive,d3_pt,d3_cycle,d3_walk,d4_drive,d4_pt,d4_cycle,d4_walk,d5_drive,d5_pt,d5_cycle,d5_walk,cluster,user_id
46,1,3.08908925058232,0.2167815000244357,0.2661605313211734,0.1938331545765046,0.3232248140778861,0.2691907579171356,0.2989980760717811,0.2117674535303609,0.2200437124807225,0.169408843683911,0.4963317413822451,0.1619552557771797,0.1723041591566642,0.183372055413458,0.5117449468147492,0.15411963130379,0.1507633664680026,0.1342956675830524,0.5929908012907079,0.1324362546942663,0.1402772764319733,1,286
51,0,1.792361819548536,0.2255201373194597,0.2002662039493884,0.1853435448988175,0.3888701138323345,0.1802912567167518,0.441724056533021,0.1800795797551595,0.1979051069950675,0.2417065802852141,0.3601178984169721,0.2076557746940863,0.1905197466037275,0.2525666234040151,0.3722395834138629,0.1924516967507741,0.1827420964313477,0.196995352487322,0.4242799913794811,0.1870774636419772,0.1916471924912195,1,287
29,0,2.886205332500525,0.2588933025805221,0.2497985510159415,0.2129257810162662,0.27838236538727,0.1895088525873247,0.4776835921648585,0.1592914082597189,0.1735161469880979,0.1252193101062253,0.5475493966221113,0.1666771818012506,0.1605541114704127,0.1718344134323579,0.5161875929879784,0.1582510026897925,0.153726990889871,0.1629853594862925,0.5297845937510526,0.1564149612254046,0.1508150855372503,1,288
43,1,3.445022758559551,0.2530571647551907,0.2113189858448052,0.1945299086171829,0.341093940782821,0.1908648577827778,0.4155233332246826,0.184067405388327,0.2095444036042125,0.198162290962669,0.3869034241782063,0.1900597462840849,0.2248745385750397,0.2260612532730088,0.4126115533697909,0.1782245026433477,0.1831026907138526,0.1263779766326072,0.6094138808974215,0.1282688649647761,0.1359392775051949,1,289
48,0,2.7522585110178266,0.2122903216340576,0.2111475381486415,0.1607033439489061,0.4158587962683946,0.2170167504039055,0.3953395771422366,0.189242896483682,0.1984007759701757,0.1567730895224714,0.5121728643602448,0.1681214064732209,0.162932639644063,0.1894516415182278,0.520241317292781,0.1434113512443772,0.1468956899446139,0.2478967565830686,0.3346558206305658,0.208252380822638,0.2091950419637275,1,290
53,0,2.2875092655201046,0.2403284124899009,0.2403052907972168,0.1967312103273019,0.3226350863855803,0.1694874254254373,0.4583307952146518,0.180169145117795,0.1920126342421157,0.1937009166946505,0.45750150718083,0.1897211641117183,0.1590764120128011,0.1724435405296864,0.5432349342560372,0.1423880406258436,0.1419334845884326,0.2446794244283618,0.3468053077142926,0.2005140837416359,0.2080011841157097,1,291
42,0,1.8250285097525525,0.1931650702379022,0.2916615971826892,0.1983871125460939,0.3167862200333147,0.2445421051060347,0.3603306040453313,0.1880746079383708,0.2070526829102631,0.1490722471908182,0.5600688674414601,0.1522623174114484,0.1385965679562732,0.2896731758032184,0.2909427758934986,0.2067682309322766,0.2126158173710062,0.2297046552615789,0.3403580459750934,0.2197648160894624,0.2101724826738652,1,292
39,1,2.828759067082865,0.2115186706831007,0.2830612635559068,0.216701330314088,0.2887187354469043,0.2454922841963425,0.302200361656706,0.2070102231410056,0.2452971310059459,0.2047352440488506,0.4163592498480813,0.1932595181569185,0.1856459879461496,0.2316497691677078,0.3691063691464,0.2051074234933201,0.1941364381925722,0.2123831669112269,0.4241874228504657,0.17817206404013,0.1852573461981772,1,293
41,1,3.580806821275395,0.1908364991385328,0.2907671008778064,0.1958580256990204,0.3225383742846403,0.2375956799336702,0.3563720499562016,0.2062983399075715,0.1997339302025565,0.1338963821398279,0.5259364723082596,0.1724134337415419,0.1677537118103705,0.1870835586946768,0.4248190020064708,0.1949696778704998,0.1931277614283525,0.2360097262825338,0.3039331124973318,0.2324134301889774,0.227643731031157,1,294
21,1,3.9482157298011114,0.2561470927821587,0.2287238637206423,0.2149680292623942,0.3001610142348047,0.2322149042796158,0.3311899297755994,0.2116454905559047,0.2249496753888799,0.1847045704161583,0.5326468984507756,0.14927546164537,0.1333730694876959,0.2331934423471415,0.3255939023351805,0.2215631174366161,0.2196495378810619,0.1991160766867884,0.4256937851552007,0.1868701300062679,0.1883200081517429,1,295
35,0,1.757308977299981,0.1962102931863457,0.3385191307560969,0.2037647690856713,0.2615058069718861,0.2090058595596833,0.4172273835900657,0.1891882969814855,0.1845784598687656,0.1587955518783576,0.5570658025838164,0.140243451463639,0.1438951940741869,0.1538276489378213,0.5949654495003527,0.1235381123707972,0.1276687891910287,0.1878650911873892,0.4929847200816029,0.1585291370595527,0.160621051671455,1,296
20,0,2.857565824787629,0.2900544380869908,0.2253415837612842,0.2176368991171012,0.2669670790346236,0.2125005565655242,0.4528063188486848,0.1700472041046966,0.1646459204810944,0.2000533441016642,0.385876674978069,0.2210787639158793,0.1929912170043873,0.2482270463854005,0.3446039392571992,0.2062558106403564,0.2009132037170435,0.2380124384484952,0.2919641396398051,0.2272322511922805,0.2427911707194191,1,297
37,0,4.076037126241623,0.2162863729333375,0.3114004979469633,0.1845501979590667,0.2877629311606323,0.2239561515777904,0.3836512788886741,0.1768383613052001,0.2155542082283354,0.1233887594925953,0.5629342632045211,0.1577219552535714,0.1559550220493121,0.1846427514405774,0.4524116652599272,0.1835572061481338,0.1793883771513615,0.1915080967797622,0.4373725325451161,0.1813626150541655,0.1897567556209562,1,298
42,1,3.297540283828169,0.2649105941068165,0.2725156043491121,0.2103009296624577,0.2522728718816135,0.158946518890438,0.4664465218426306,0.1790842121193339,0.1955227471475975,0.1844497813488378,0.4742925158479069,0.1611660715424175,0.1800916312608375,0.2039042734069519,0.4633664748818499,0.1704613625160959,0.1622678891951022,0.1794342191936267,0.5467644224732429,0.1343303407660281,0.1394710175671024,1,299
39,1,3.3441492271627493,0.1946564631264601,0.3625005373982772,0.1952131173457757,0.2476298821294868,0.232453872679767,0.3081880689540762,0.2358769226787917,0.223481135687365,0.1901013512345781,0.4349664065557727,0.1825365587139726,0.1923956834956766,0.1682780932398215,0.4789523815426054,0.181152258388989,0.1716172668285839,0.1958453133095805,0.4581088190899703,0.1784125427177471,0.1676333248827019,1,300
40,0,2.7062487249916893,0.1883285269580035,0.2807893871584161,0.2007301556942172,0.3301519301893631,0.2001559118859803,0.3968919400338169,0.2034035217140286,0.1995486263661741,0.116801523160292,0.5754002757619204,0.1458664345805203,0.1619317664972672,0.2546480909024028,0.3747620072881126,0.1887723153415745,0.1818175864679099,0.2023030903143558,0.4998168174919,0.151064448280095,0.146815643913649,1,301
30,1,3.8009563402885047,0.2099465686598998,0.2515744657029191,0.2192445908610265,0.3192343747761545,0.2313706748125686,0.409793605360025,0.1833160992565772,0.175519620570829,0.2144091289813966,0.4536486666137057,0.1673293091498887,0.1646128952550089,0.1397033025377592,0.592940224581672,0.1368257036012349,0.1305307692793338,0.1693942070993022,0.5542344488615809,0.1336730958727258,0.1426982481663911,1,302
32,0,3.557984991514629,0.2098947123419343,0.2657839051088506,0.2111187899652865,0.3132025925839287,0.1725334685382598,0.4544266711767424,0.1823379030285643,0.1907019572564333,0.1407498531999522,0.5776631438875144,0.1479536617708909,0.1336333411416426,0.2210108078418192,0.4198043285386635,0.1790166652796912,0.1801681983398258,0.2430068097718256,0.3666228735672107,0.1963470917843421,0.1940232248766215,1,303
36,1,4.02091365762332,0.2089355662837675,0.2951091591737433,0.164298959097599,0.33165631544489,0.2347373782070329,0.291659315740122,0.234484509322072,0.239118796730773,0.1485095469293516,0.5349008473150839,0.1651639909467543,0.1514256148088102,0.2035331282582597,0.4598862581409748,0.1648423124928855,0.1717383011078799,0.150554650088876,0.5087214794331517,0.1771315597314551,0.1635923107465171,1,304
29,0,1.7262425091258444,0.2166488517954626,0.292284392492009,0.1751623150015975,0.3159044407109307,0.2385552560110518,0.3405706106106551,0.2127340987677918,0.2081400346105011,0.2313666962188599,0.3960102600791656,0.2009456780659727,0.1716773656360016,0.1523064440157301,0.5267719293232995,0.1618689792332159,0.1590526474277544,0.1330230664016716,0.6087044422751867,0.1292251040510082,0.1290473872721334,1,305
46,0,2.637425206038574,0.1888457499117005,0.2326488068247577,0.1654077649357234,0.4130976783278183,0.215606444798126,0.3743539348075222,0.2171710202201178,0.1928686001742338,0.243398985838289,0.4025927987742652,0.1786541894215361,0.1753540259659095,0.200164115788456,0.4053055142796141,0.2050921979171242,0.1894381720148056,0.1249945002467701,0.6095537341080318,0.1318609553053817,0.1335908103398161,1,306
27,0,4.063035327964744,0.2387056973007235,0.2699077080859545,0.2197581520229234,0.2716284425903984,0.2030276138358812,0.4183100495465695,0.1970894926179535,0.1815728439995957,0.250521178220038,0.3593886519299826,0.1943477649756119,0.1957424048743673,0.1840886833817759,0.5023018940361587,0.1626382826181149,0.1509711399639505,0.181805572421391,0.5518720196063917,0.1351154736943161,0.1312069342779011,1,307
23,1,1.6577941470435216,0.2427061457338991,0.2572679815057316,0.1940168040443351,0.306009068716034,0.1433752607510206,0.5585330791020486,0.147099206502428,0.1509924536445026,0.1586531686244624,0.5134378955965258,0.1721796952060818,0.1557292405729299,0.1743546480434217,0.4187498396599516,0.2009721940519004,0.2059233182447261,0.2259078493510472,0.375498753226436,0.1975337037427015,0.2010596936798151,1,308
40,1,1.856862555870906,0.1973916703411214,0.2215049052983173,0.20885456718417,0.3722488571763911,0.2252767386987685,0.3332178644856142,0.2091916129777055,0.2323137838379115,0.1889673507707895,0.431633049492148,0.1963681933657163,0.183031406371346,0.1196284985892381,0.6179311689745127,0.1303387364625097,0.1321015959737395,0.2110144031561724,0.412034328614858,0.1915083107080323,0.1854429575209372,1,309
35,1,1.841557567789152,0.2094224601837897,0.2357447251091541,0.2030910434664417,0.3517417712406145,0.1905046025981187,0.3361989979944603,0.2287249812095368,0.2445714181978841,0.2311784943352873,0.3643531667834292,0.1914365958571072,0.2130317430241762,0.1553031752129265,0.5320467430517708,0.1545716275515098,0.1580784541837928,0.157580444046129,0.4947487687772035,0.1764582370548222,0.1712125501218452,1,310
51,1,1.798356915607478,0.200376602102876,0.2349407229874081,0.1869111183388869,0.3777715565708289,0.1640352818882198,0.505207955623548,0.1493566303621026,0.1814001321261295,0.1613797928631736,0.4312733919122188,0.1955264768776118,0.2118203383469958,0.1603281592168934,0.5397335788275268,0.1546448353591944,0.1452934265963852,0.1922107551859309,0.4020292643230994,0.2070986868221538,0.1986612936688158,1,311
37,0,2.2939987655945027,0.222366039826011,0.2719052152365583,0.207497368882712,0.2982313760547186,0.1791187520449968,0.4587467571970968,0.182792540653293,0.1793419501046133,0.1614651144286771,0.3922032823013931,0.2212756953466094,0.2250559079233203,0.2149896705080268,0.429179528651164,0.1817145475152287,0.1741162533255803,0.1830868494124894,0.4040323008209786,0.2049718123810474,0.2079090373854845,1,312
35,1,2.141980906778141,0.1746153186870549,0.2907768603396268,0.1768289418404486,0.3577788791328697,0.2265489009080535,0.3322751765485672,0.2271724716815826,0.2140034508617966,0.2758274798854296,0.3515369576905529,0.1772708152158349,0.1953647472081825,0.1733932113093541,0.4949394641330599,0.1682464733028734,0.1634208512547124,0.1831002514918095,0.4270187576625275,0.1955425915001111,0.1943383993455518,1,313
36,1,1.525806341987613,0.2160704989116896,0.3108983875955799,0.1750785205909797,0.2979525929017508,0.1991917918107044,0.4189027892581119,0.1714874413263158,0.2104179776048678,0.1674606997332139,0.4846359337158776,0.1620723941030812,0.1858309724478272,0.2158808125527565,0.3090935017607485,0.2321971935215747,0.2428284921649202,0.1553922670972108,0.5062118824749904,0.1696340976795588,0.1687617527482398,1,314
36,0,4.100695951894752,0.2336548366732881,0.1893868252084251,0.1782570506126949,0.3987012875055917,0.1951466861056889,0.4222604881619912,0.1860449726093536,0.196547853122966,0.223056224935595,0.4789946763004218,0.1586768278806205,0.1392722708833625,0.2569125172459653,0.3514965471058195,0.1950795217155256,0.1965114139326894,0.2270140639401388,0.3200144100051633,0.2309895365160769,0.2219819895386209,1,315
42,0,1.5942372338812154,0.2336933315063424,0.2050281857488925,0.2055918794007315,0.3556866033440334,0.2010093981801998,0.3391834781848297,0.2369885531109086,0.2228185705240616,0.16760900538531,0.4546553500523495,0.1850400561586312,0.1926955884037091,0.2176560566559406,0.4453710296678953,0.1629379680867611,0.1740349455894028,0.2501154221244114,0.2965391291892864,0.2336170176245903,0.2197284310617117,1,316
27,1,2.034152335627218,0.1955445152466913,0.1801703584953317,0.1709174397666797,0.4533676864912971,0.1819513162753745,0.4329759448886136,0.1832309432857643,0.2018417955502474,0.1673885080448184,0.5053059510536265,0.1757536454107979,0.151551895490757,0.1859324113175033,0.423164986188683,0.1959314492646323,0.1949711532291815,0.2428939278423748,0.3843827665357818,0.1866155857680399,0.1861077198538034,1,317
28,0,3.552183469347302,0.2134168006366253,0.2299035694483056,0.1757249844160354,0.3809546454990336,0.2064965547319449,0.4268433522332453,0.2006667407737934,0.1659933522610163,0.1453857120538609,0.4472393227126546,0.1893953876636492,0.2179795775698351,0.2363293630582175,0.3111023864449797,0.2278597835174415,0.2247084669793613,0.1935814795169599,0.5219453571694379,0.1388628210488134,0.1456103422647887,1,318
25,1,2.296229144269237,0.2244712597719584,0.2433675288271529,0.199775246969149,0.3323859644317396,0.2053864407512256,0.4327888971485914,0.1767501647276991,0.1850744973724838,0.1728594717884243,0.425095555395704,0.2092465138626479,0.1927984589532238,0.2081314374004025,0.3758857699589683,0.2110536284229888,0.2049291642176403,0.1976926040707604,0.4430411364753632,0.1794305188223891,0.1798357406314872,1,319
34,0,1.816100889566673,0.1654257210152848,0.2733989056955145,0.1652089980754974,0.3959663752137031,0.1949427627536032,0.4197590158630954,0.1875768951510374,0.1977213262322638,0.1317788052890521,0.5531659995140347,0.1645958645947176,0.1504593306021956,0.2581363453369898,0.3671944664219069,0.1855484665578777,0.1891207216832254,0.2580687908206736,0.3541543389533549,0.188348450087036,0.1994284201389353,1,320
35,1,1.5561459369293704,0.199779941168641,0.2768455959047275,0.1870664484762889,0.3363080144503426,0.1445157341246969,0.5406335940276515,0.1395167984709465,0.1753338733767049,0.2344317255532313,0.3783648762791587,0.1875159028098617,0.1996874953577481,0.2363160599018718,0.3794358138807481,0.1933491648384828,0.1908989613788971,0.2124377636110485,0.4146790464028289,0.1812719101970052,0.1916112797891172,1,321
50,1,2.773923814579093,0.2044194193218827,0.2157204976588848,0.1760367432139121,0.4038233398053202,0.2465554900069874,0.338275911060561,0.1903094027745691,0.2248591961578821,0.2516230989792467,0.3784909620755688,0.1798829383106142,0.1900030006345704,0.2076420711331112,0.3847364723741248,0.2058258114057379,0.201795645087026,0.2049863267380974,0.4557725623617759,0.1690248197189061,0.1702162911812205,1,322
20,0,2.808501789573034,0.1995195699224583,0.3684942575018947,0.1893885266222398,0.2425976459534071,0.1814640661759897,0.4664370781415881,0.168367102025596,0.1837317536568262,0.1456982264740416,0.4925525723808548,0.1823644624785759,0.1793847386665275,0.1504782937307242,0.5910524345876857,0.1277527734993611,0.1307164981822289,0.2630433258506274,0.3402475543072429,0.2019358852529102,0.1947732345892194,1,323
38,1,2.5926808247521267,0.2175807525425127,0.2997881450132829,0.1680057657190634,0.3146253367251409,0.1712258335346034,0.5271727793310884,0.1420461515039915,0.1595552356303166,0.1845585196393934,0.4728675779186904,0.1781340634063328,0.1644398390355833,0.2684211648215149,0.3319187924045282,0.1927989746318963,0.2068610681420603,0.2412183236628443,0.3881149618535532,0.1830349045088988,0.1876318099747037,1,324
40,1,3.4102010903349043,0.2106318640661906,0.3466528384015817,0.1813557107242643,0.2613595868079634,0.18492095673407,0.3876969304286631,0.1934659980184534,0.2339161148188135,0.154144031091393,0.5401506482027035,0.1472379085280595,0.1584674121778438,0.1365546590695754,0.5755302536238668,0.1423674983748956,0.1455475889316621,0.1356058814185372,0.597535536975794,0.1347271081433785,0.1321314734622901,1,325
51,1,1.882591614773484,0.20494387073267,0.2956296033991986,0.1863011475176173,0.313125378350514,0.2037780074719358,0.4163297530639344,0.1773147206863284,0.2025775187778013,0.1816725803105658,0.5420959051291901,0.138002772189768,0.1382287423704758,0.2103628216262355,0.3766520671547669,0.2012478695206788,0.2117372416983185,0.1611278547644205,0.5065532482581052,0.1639487279144993,0.1683701690629749,1,326
31,1,1.9540003476757304,0.1841041118085359,0.1876707197234025,0.1761460405202899,0.4520791279477715,0.2124657250864797,0.410756320596962,0.1951539552607787,0.1816239990557795,0.1482690829434558,0.4991071942494006,0.1726097012934436,0.1800140215136998,0.167501304271302,0.4575127505646331,0.1903120770871434,0.1846738680769212,0.1776246254381483,0.5116401145716244,0.1547432412373319,0.1559920187528953,1,327
24,1,2.2525374478012106,0.2370234324769947,0.2327756635824745,0.2330168761383331,0.2971840278021975,0.1773645477327861,0.4966242888995705,0.1694709551383726,0.1565402082292707,0.2128847890730021,0.4206830704946603,0.1737726391552213,0.1926595012771162,0.1748116661050584,0.462242239847579,0.187572611409945,0.1753734826374174,0.1827934463316473,0.5414358041938118,0.1389546382310837,0.136816111243457,1,328
30,1,3.682253506943329,0.2292147613644526,0.2399370991303614,0.258127014280929,0.2727211252242568,0.2026703587058827,0.38914016417888,0.2146785498589341,0.193510927256303,0.1381574963974585,0.4701662626831048,0.1809678971952519,0.2107083437241848,0.2088000763067965,0.4472821653639861,0.1724149745432334,0.1715027837859839,0.232423051842775,0.3964571760639795,0.1873457082153529,0.1837740638778925,1,329
42,0,2.507885774522467,0.23301638899491,0.2022813474882281,0.2019643507092381,0.3627379128076238,0.2288636438908197,0.371881907375485,0.1964582042113445,0.2027962445223507,0.1225563592132892,0.5180706398602454,0.1755358852651812,0.1838371156612843,0.2204808437577212,0.3449962599524844,0.2159945797020772,0.218528316587717,0.1408710856002131,0.5646195627483225,0.1467411942253005,0.1477681574261639,1,330
51,1,2.770590254007682,0.2070565381817179,0.2737689998203977,0.1837411862066972,0.3354332757911869,0.2168282953819387,0.4627878053125062,0.1579489624740627,0.1624349368314921,0.1751528133871597,0.532243802079324,0.1467775329468122,0.1458258515867039,0.1721024402134576,0.565409815653495,0.1277267538187426,0.1347609903143046,0.2288859975540562,0.314814532409542,0.2312378515402348,0.225061618496167,1,331
35,1,3.3447899082886368,0.1755460746617508,0.1901620153775161,0.1779478654821333,0.4563440444785999,0.20240526762751,0.4830931878336064,0.1560342485422924,0.1584672959965909,0.16369868970016,0.4833699726014154,0.1650284218477516,0.1879029158506728,0.2151117335605894,0.4186510476315155,0.1905748980225473,0.1756623207853477,0.1559592820100726,0.515896880116619,0.1666851836517412,0.1614586542215671,1,332
27,0,1.5653872026751752,0.2109042619641524,0.301053927705148,0.1719892224529673,0.3160525878777321,0.2475035750006209,0.3319524867251938,0.2031795015899381,0.2173644366842471,0.12695040684997,0.5519845740186937,0.1589317883986037,0.1621332307327323,0.2205263289202584,0.3598842124969426,0.2002194687189954,0.2193699898638035,0.1806625819462175,0.426224055141523,0.1983215033532264,0.1947918595590329,1,333
31,1,2.2953510373740387,0.2348059552611906,0.2446761354273259,0.1929497134439874,0.3275681958674961,0.1415642564596665,0.5369222602603915,0.1528493753247113,0.1686641079552305,0.1465677579742011,0.5460269465214223,0.1541578643579734,0.1532474311464032,0.171720940319328,0.4754634062686037,0.1808042437527946,0.1720114096592735,0.1567137170640294,0.5974040047845487,0.1215200004503223,0.1243622777010995,1,334
22,0,3.4402108112620717,0.2017271630471161,0.2898839165536163,0.192158686202062,0.3162302341972055,0.2108849647766533,0.3879004742393779,0.1783534497320301,0.2228611112519385,0.1584613859118082,0.458118996497281,0.1899874925008082,0.1934321250901025,0.1751668079975932,0.4446956310109531,0.1979239316599181,0.1822136293315354,0.2006450418916125,0.4847241590323845,0.1564596585024883,0.1581711405735146,1,335
25,0,1.9963543086917728,0.2707682169799504,0.208509432314495,0.2077580725362545,0.3129642781692999,0.2658920268070629,0.2798622970360113,0.2164050862577323,0.2378405898991933,0.135198741717879,0.5176170411984086,0.1770407098812481,0.1701435072024643,0.215456771628161,0.4348791864678457,0.1749840128406759,0.1746800290633173,0.1529028566670238,0.5228239692218998,0.1611745903272375,0.1630985837838388,1,336
45,1,2.6380441239189274,0.1951941869526375,0.1921771976491485,0.1792649604631512,0.4333636549350627,0.203830269829475,0.4032069883373517,0.2107584270206496,0.1822043148125237,0.2328236907750256,0.3961419239991655,0.189071740314159,0.18196264491165,0.2073943342820188,0.3371022854629586,0.2303921891482545,0.2251111911067679,0.1700766986052607,0.5281525975838857,0.1500429690683213,0.1517277347425322,1,337
49,1,2.7585495244193403,0.1679437815471653,0.2883311502350588,0.1563235609799254,0.3874015072378504,0.2067652848945782,0.420804029662378,0.1708692893134734,0.2015613961295702,0.1692467421426489,0.4485835805893882,0.1843673151539739,0.197802362113989,0.1490374575588101,0.5711824242728658,0.1378322240602713,0.1419478941080526,0.2629740030400411,0.2999284881335491,0.2211075164474139,0.2159899923789957,1,338
32,0,2.310615514427865,0.2242342909598784,0.2224138848382413,0.2230541160783229,0.3302977081235573,0.222413889812081,0.3776247952927613,0.2150683773019801,0.1848929375931775,0.1639717368838495,0.4991544616507888,0.1678244108613581,0.1690493906040037,0.1470105826609311,0.5423300357656953,0.1536322359501488,0.1570271456232247,0.1587405000907762,0.4884150424675605,0.173549182742509,0.1792952746991541,1,339
47,0,2.239135457092968,0.2207114815172203,0.2977300026551689,0.2085426599326406,0.27301585589497,0.2197114553895222,0.3928149417632979,0.1987715974353518,0.1887020054118279,0.1498421919489301,0.5560047843463536,0.1472624279245107,0.1468905957802056,0.2067754897240053,0.4172520727730099,0.1895433671509506,0.186429070352034,0.2399539924061588,0.3677833978012952,0.1926280451557597,0.1996345646367863,1,340
29,0,3.012585244498081,0.1681315180557097,0.2925274009949116,0.1939372790235855,0.3454038019257931,0.1835071463076919,0.4620954496316619,0.1757953087980566,0.1786020952625895,0.1731301285521297,0.4519990564447954,0.2048126964248706,0.170058118578204,0.1838851476033865,0.5150751079303445,0.1492431513420748,0.1517965931241942,0.1909668248626796,0.5065121564671807,0.151593399836235,0.1509276188339045,1,341
30,0,2.1772936684106194,0.2026648041037222,0.2513598113216182,0.1820727989325242,0.3639025856421352,0.2347010548998343,0.3499251055913537,0.2011515221553414,0.2142223173534704,0.1242565870228638,0.5409775460191215,0.1716571764577409,0.1631086905002738,0.1437454185950105,0.5487864456389049,0.1534176499267156,0.154050485839369,0.225888725565318,0.3799327460201934,0.1930777760880553,0.2011007523264331,1,342
50,0,2.667465452284392,0.171297563135246,0.2192899070639622,0.1760412022686293,0.4333713275321624,0.1954042884733467,0.3780678475953255,0.2014792775594975,0.2250485863718302,0.2257701020293177,0.4687473380786416,0.1632679407642176,0.1422146191278231,0.191503556660469,0.4942277486983212,0.162299383921319,0.1519693107198907,0.1677837984468624,0.5058156784300534,0.161926991561557,0.1644735315615273,1,343
28,1,2.12568624243379,0.2082603711398691,0.2241096691900482,0.1970383466014922,0.3705916130685903,0.2274648243211727,0.3716051437871743,0.189406398325859,0.2115236335657938,0.2311851886728296,0.3711440563704601,0.1927541314033539,0.2049166235533563,0.1935217414270942,0.5216247630689608,0.1374373692547497,0.1474161262491951,0.2016591725736272,0.3714783969137686,0.2102017637128729,0.2166606667997312,1,344
25,1,3.794934388692777,0.1918020906195421,0.290258807259094,0.1588792620173548,0.3590598401040091,0.2572525411501337,0.3487090578840457,0.1909987467676806,0.2030396541981398,0.1896443863076589,0.4866149371511533,0.1642973380010018,0.1594433385401858,0.1639640411930472,0.563175007080304,0.1401100399277042,0.1327509117989445,0.2005043727657366,0.4943363582240461,0.1492555288186262,0.1559037401915909,1,345
41,1,2.0881571536233787,0.1948681776496895,0.2278642147463093,0.1962886771318996,0.3809789304721014,0.2264473439730599,0.3772145827905823,0.20830332529944,0.1880347479369177,0.2246574207952955,0.445995757765617,0.1631125823919876,0.1662342390470997,0.1530830138566213,0.5450789843686891,0.1570816100838862,0.1447563916908033,0.145194480843776,0.5459761155935267,0.1588214936390646,0.1500079099236327,1,346
47,0,2.983488013194925,0.1692881353237794,0.2817482922472758,0.1697673541895167,0.379196218239428,0.223106946642441,0.3010615023616193,0.2376756159085322,0.2381559350874073,0.1242347155271106,0.5190007391722102,0.1785039124672159,0.1782606328334633,0.1807219505944602,0.4750621063382715,0.1710454786132408,0.1731704644540274,0.1529315907129539,0.5125977851358932,0.1693658775383149,0.165104746612838,1,347
25,1,2.950487684977549,0.2306344701157802,0.3569658412339183,0.1833390250080909,0.2290606636422105,0.1560727148255626,0.5344787064606783,0.1549451059600124,0.1545034727537466,0.1982367483201225,0.4805288939022736,0.1524595661654633,0.1687747916121403,0.2322493991091948,0.3926533997521788,0.1892321072148145,0.1858650939238119,0.2056922643924849,0.3923084568208549,0.1980885482713906,0.2039107305152695,1,348
43,0,2.5438418807676424,0.2256080969654005,0.2437360314826738,0.2073184568487022,0.3233374147032234,0.2348158607430415,0.351631811787492,0.2166698016068308,0.1968825258626357,0.2309502840311548,0.470221888881948,0.143997302467242,0.1548305246196551,0.2756183078644768,0.2915720662303885,0.2147217211818593,0.2180879047232753,0.1823455372593765,0.4200857366656881,0.1953315601219311,0.2022371659530042,1,349
46,0,2.6596990332353214,0.2047134014827154,0.2068601989442858,0.1863253269167809,0.4021010726562176,0.2175626966337913,0.3077283095549587,0.2297024757826998,0.2450065180285501,0.2618743072833544,0.352310199964152,0.1772122822856853,0.2086032104668083,0.2195087253067454,0.3357614791379896,0.2212945708958349,0.2234352246594299,0.2145758121853841,0.361014135795457,0.2063712717493499,0.2180387802698089,1,350
32,0,4.082407117277792,0.2101643668119499,0.2789695114255351,0.19767048000199,0.313195641760525,0.1537233921330842,0.5436751472545551,0.1558436376886692,0.1467578229236914,0.1868867162592699,0.406244997584751,0.1877755003154249,0.219092785840554,0.1982133903055973,0.4429162421314527,0.1786947584683762,0.1801756090945736,0.2070011804175135,0.3436493508581621,0.2159763535757529,0.2333731151485715,1,351
53,1,2.5538999573452896,0.1870838480227714,0.244072620801907,0.1587237006266943,0.4101198305486272,0.2024480341768501,0.4979077070322283,0.159885893479359,0.1397583653115624,0.1301780153228773,0.5695371861744984,0.156442006524561,0.1438427919780633,0.125685006543413,0.6014187291043422,0.1303168430800249,0.1425794212722198,0.1759072185129662,0.4218789411373992,0.1964236841160999,0.2057901562335345,1,352
49,0,3.007790071652224,0.1811726709728576,0.2841600069068,0.1835913536560568,0.3510759684642854,0.1916322267064422,0.4688872047689639,0.1776405055864223,0.1618400629381715,0.2172510289982812,0.3809079032054163,0.2057436802468903,0.1960973875494122,0.238057218657339,0.3664728037540718,0.2013094683667715,0.1941605092218176,0.2531413984237791,0.3447603922272518,0.2004582235825543,0.2016399857664145,1,353
50,1,4.0988160959151685,0.2166053408332539,0.2805048720113648,0.1591562949277438,0.3437334922276374,0.2292708767099156,0.3808753904459379,0.1854121458295617,0.2044415870145846,0.2299773342613725,0.379812933114529,0.1922835746979631,0.1979261579261354,0.2097111472668115,0.3914467188670228,0.1951830803698438,0.2036590534963218,0.1831163923178828,0.4772739105163092,0.170099616667846,0.1695100804979618,1,354
25,1,2.711616186796146,0.2143075412943112,0.2356673711188699,0.1935919748926117,0.356433112694207,0.1518437284539962,0.4936113173560879,0.1637218036043895,0.1908231505855263,0.189565816961208,0.4767835904525764,0.1720770719658572,0.1615735206203583,0.2489646825422672,0.3315840337085318,0.2186336053695738,0.2008176783796271,0.2455566773581736,0.3562317334589117,0.1954691983105422,0.2027423908723724,1,355
45,0,3.0438895134442907,0.2421906683352625,0.2948638294920723,0.2035240257671805,0.2594214764054847,0.2155568778646042,0.3405750588557416,0.2095940174367974,0.2342740458428566,0.2166228016783205,0.4400750082075884,0.1588600121959441,0.1844421779181468,0.2081577884614164,0.4624845001610373,0.1678643999981555,0.1614933113793906,0.2564706955630582,0.3140329674945833,0.2180163288709904,0.211480008071368,1,356
